ID,Course,Format,Start date,Age C,Created Date,Close Date,Lost Deal Reason C,Contact C,Is Won,Scholarship Name C,Drop,Campaign ID,Days From Last Touch Point C,Days Until Closure C,Discount Name C,Drop Reason C,Lost Reason Notes C,Hours Before First Touch Point C,First Touch Point Type C,First Touch Point Date C,First Offer Date C,Cov ID Discount C,Fiscal Year,Financing Options C,Need Financing C,Is Closed,Is Private,Interest C,Ga Connector Browser C,Ga Connector First Click Campaign C,Ga Connector First Click Channel C,Ga Connector First Click Source C,Ga Connector First Click Landing Page C,Ga Connector First Click Content C,Days For First Touch Point C,Ga Connector First Click Re Ferrer C,Ga Connector Google Analytics Link C,Ga Connector Last Click Campaign C,Ga Connector Last Click Channel C,Ga Connector Last Click Content C,Ga Connector Last Click Landing Page C,Ga Connector Last Click Medium C,Ga Connector Last Click Source C,Financing Option Discount C,Leads Ource,Lead Source C C,Technical Interview Date C,Qualified C,Media Event C,Payment Plan C,Partnership Discount Amount C
0011t000011i5jGAAQ,DA,FT,13/01/2020,,05/11/2019,43831,Can not afford the payment,0031t00000z3bN1AAI,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5jkAAA,WD,PT,17/03/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3bNkAAI,FALSE,Deliveroo,FALSE,,,77,,,,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5jQAAQ,DA,PT,16/06/2020,,05/11/2019,43788,Bad candidate,0031t00000z3bNBAAY,TRUE,Deliveroo,FALSE,,,14,,,,,,,,FALSE,2019,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,Upfront Payment,
0011t000011i5JrAAI,DA,FT,30/03/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3avbAAA,FALSE,Deliveroo,FALSE,,,77,,,,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5JSAAY,DA,FT,13/01/2020,,05/11/2019,43780,,0031t00000z3avCAAQ,TRUE,Deliveroo,FALSE,,,6,,,,,,,,FALSE,2019,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,Upfront Payment,
0011t000011i5JwAAI,WD,PT,17/03/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3avgAAA,FALSE,Deliveroo,FALSE,,,77,,,,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5JXAAY,DA,FT,13/01/2020,,05/11/2019,43831,Can not afford the payment,0031t00000z3avHAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,No,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5jzAAA,WD,PT,29/09/2020,,05/11/2019,43783,,0031t00000z3bOEAAY,TRUE,Online Challenge,FALSE,,202,9,Other,,,,,,,FALSE,2019,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Online Challenge,,TRUE,,Full Payment,
0011t000011i5k4AAA,WD,FT,13/01/2020,,05/11/2019,43780,,0031t00000z3bOJAAY,TRUE,Deliveroo,FALSE,,,6,,,,,,,,FALSE,2019,,No,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,Upfront Payment,
0011t000011i5KaAAI,WD,FT,17/02/2020,,05/11/2019,43831,Can not afford the payment,0031t00000z3awPAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,No,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5kEAAQ,WD,FT,28/09/2020,,05/11/2019,43816,,0031t00000z3bOTAAY,TRUE,,FALSE,,259,42,ISA,,,2376,Call,43873,,FALSE,2019,ISA,Yes,TRUE,FALSE,,,,,,,,99,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Others,,TRUE,,F - ISA,
0011t000011i5KfAAI,WD,FT,13/01/2020,,05/11/2019,43774,Bad candidate,0031t00000z3awUAAQ,FALSE,Deliveroo,FALSE,,,0,,,,,,,,FALSE,2019,,No,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5kTAAQ,DA,FT,22/06/2020,,16/12/2019,43893,Can not afford the payment,0031t00000z3bOnAAI,FALSE,EA Sims,FALSE,,336,78,,,,,,,,FALSE,2020,,,TRUE,FALSE,DAFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,landing,EA Sims,,TRUE,,,
0011t000011i5LiAAI,WD,PT,17/03/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3axSAAQ,FALSE,Deliveroo,FALSE,,,77,,,,,,,,TRUE,2020,,No,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5LYAAY,WD,FT,13/01/2020,,05/11/2019,43831,Can not afford the payment,0031t00000z3axIAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5M7AAI,WD,PT,17/03/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3axrAAA,FALSE,Deliveroo,FALSE,,,77,,,,,,,,TRUE,2020,,No,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5MbAAI,WD,FT,13/01/2020,,05/11/2019,43831,Missed in application,0031t00000z3ayVAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5MCAAY,WD,PT,17/03/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3axwAAA,FALSE,Deliveroo,FALSE,,,77,,,,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5MRAAY,WD,FT,13/01/2020,,05/11/2019,43831,Missed in application,0031t00000z3ayBAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,No,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5MvAAI,WD,PT,17/03/2020,,05/11/2019,43783,,0031t00000z3aykAAA,TRUE,Deliveroo,FALSE,,,9,,,,,,,,TRUE,2019,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,Upfront Payment,
0011t000011i5MWAAY,WD,PT,17/03/2020,,05/11/2019,43831,Missed in application,0031t00000z3ayGAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5NoAAI,DA,FT,13/01/2020,,05/11/2019,43774,Bad candidate,0031t00000z3azdAAA,FALSE,Deliveroo,FALSE,,,0,,,,,,,,FALSE,2019,,No,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5NtAAI,WD,FT,30/03/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3aziAAA,FALSE,Deliveroo,FALSE,,,77,,,,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5NUAAY,WD,FT,17/02/2020,,05/11/2019,43774,Applied for Scholarship,0031t00000z3azJAAQ,FALSE,,FALSE,,,0,,,,,,,,FALSE,2019,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5NyAAI,WD,FT,17/02/2020,,05/11/2019,43831,Can not afford the payment,0031t00000z3aznAAA,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5ODAAY,WD,PT,17/03/2020,,05/11/2019,43831,Personal matters,0031t00000z3b02AAA,FALSE,Deliveroo,FALSE,,,57,,,Changes in his job,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5OhAAI,WD,FT,28/09/2020,,18/05/2020,43969,Duplicated,0031t00000z3b0WAAQ,FALSE,,FALSE,,196,0,,,online challenge,,,,,FALSE,2020,,,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Others,,FALSE,,,
0011t000011i5OhAAI,WD,FT,28/09/2020,,18/05/2020,44012,Can not afford the payment,0031t00000z3b0WAAQ,FALSE,Online Challenge,FALSE,,196,43,,,buscaba total,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,(direct),Direct,(direct),https://www2.ironhack.com/l/688303/2020-04-24/lmwh4,(not set),,(not set),"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",(not set),Organic Search,(not set),https://www.ironhack.com/en/alumni,organic,google,,Google Natural Search,Online Challenge,,TRUE,,,
0011t000011i5PfAAI,WD,FT,13/01/2020,,05/11/2019,43831,Can not afford the payment,0031t00000z3b1eAAA,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5PpAAI,WD,FT,28/09/2020,,16/12/2019,43853,,0031t00000z3b1oAAA,TRUE,,FALSE,,375,38,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDFT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,landing,Others,,TRUE,,Upfront Payment,
0011t000011i5PQAAY,WD,PT,29/09/2020,,05/11/2019,43831,,0031t00000z3b1KAAQ,FALSE,Deliveroo,FALSE,,250,0,Other,,,3378.49,Call,43915,,FALSE,2020,,Yes,FALSE,FALSE,,,,,,,,140.77,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5QnAAI,WD,FT,17/02/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3b2mAAA,FALSE,Deliveroo,FALSE,,,77,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5QsAAI,WD,PT,17/03/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3b2wAAA,FALSE,Deliveroo,FALSE,,,77,,,,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5QxAAI,WD,PT,17/03/2020,,05/11/2019,43780,,0031t00000z3b31AAA,TRUE,Deliveroo,FALSE,,,6,,,,,,,,TRUE,2019,,No,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,Upfront Payment,
0011t000011i5RCAAY,DA,FT,12/01/2020,,05/11/2019,43831,Can not afford the payment,0031t00000z3b3LAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5RCAAY,DA,PT,16/06/2020,,28/02/2020,44124,Missed in application,0031t00000z3b3LAAQ,FALSE,Vinted,FALSE,,,235,,,,,,,,FALSE,2020,,,TRUE,FALSE,DAPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,landing,Vinted,,TRUE,,,
0011t000011i5RlAAI,DA,FT,13/01/2020,,05/11/2019,43831,Missed in application,0031t00000z3b44AAA,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5S5AAI,DA,FT,13/01/2020,,05/11/2019,43831,Missed in application,0031t00000z3b4OAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,No,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5SAAAY,WD,FT,13/01/2020,,05/11/2019,43781,,0031t00000z3b4TAAQ,TRUE,Deliveroo,FALSE,,,7,,,,,,,,FALSE,2019,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,Upfront Payment,
0011t000011i5SFAAY,WD,PT,17/03/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3b4YAAQ,FALSE,Deliveroo,FALSE,,,77,,,,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5SjAAI,WD,FT,13/01/2020,,05/11/2019,43831,Can not afford the payment,0031t00000z3b52AAA,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5SKAAY,WD,PT,17/03/2020,,05/11/2019,43781,,0031t00000z3b4dAAA,TRUE,Deliveroo,FALSE,,,7,,,,,,,,TRUE,2019,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,Upfront Payment - Sabadell,
0011t000011i5SPAAY,DA,FT,13/01/2020,,05/11/2019,43774,Bad candidate,0031t00000z3b4iAAA,FALSE,Deliveroo,FALSE,,,0,,,,,,,,FALSE,2019,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5T8AAI,WD,PT,17/03/2020,,05/11/2019,43831,Missed in application,0031t00000z3b5RAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5TIAAY,WD,FT,13/01/2020,,05/11/2019,43831,Missed in application,0031t00000z3b5WAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5TJAAY,WD,FT,13/01/2020,,05/11/2019,43831,Missed in application,0031t00000z3b5XAAQ,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5UBAAY,WD,PT,16/06/2020,,10/03/2020,44124,Missed in application,0031t00000z3b6ZAAQ,FALSE,Vinted,FALSE,,,224,,,,,,,,FALSE,2020,,,TRUE,FALSE,WDPT,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,,Vinted,,TRUE,,,
0011t000011i5ULAAY,DA,PT,16/06/2020,,05/11/2019,43831,Missed in application,0031t00000z3b6jAAA,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5UWAAY,WD,FT,17/02/2020,,05/11/2019,43831,Can not afford the payment,0031t00000z3b6uAAA,FALSE,Deliveroo,FALSE,,,57,,,,,,,,FALSE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
0011t000011i5UzAAI,WD,PT,17/03/2020,,05/11/2019,43851,Can not afford the payment,0031t00000z3ayMAAQ,FALSE,Deliveroo,FALSE,,,77,,,,,,,,TRUE,2020,,Yes,TRUE,FALSE,,,,,,,,,,"<a href=""https://analytics.google.com/analytics/web/#report/visitors-user-activity/a72840801w110617423p115383936/%3F_r.userId%3D%26_r.userListReportStates%3D%26_r.userListReportId%3Dvisitors-legacy-user-id/"" target=""_blank"">Open in Google Analytics</a>",,,,,,,,Other,Deliveroo,,TRUE,,,
